"ITEM_ID","ITEM_DESCRIPTION"
471218,"Allen bradley 1769-OB32 Compact solid-state 24V DC source output module"
476216,"Tab Monit GTN 2.6 Pack of 30 tab"
379176,"FUTURE AUTOMATION TAPERED ROLLER FAPL/TR/MS/450/12 8428"
9482,"CHILLI POWDER"
390216,"VITHRAM 5.0 HP MILK PUMP"
385181,"Split A/C 2 TR Capacity 3 star invertor technology with Stabilizer & Accessories Make LG/Voltvas/Daiken"
7999,"OUTDOOR MOUNTING BRACKET"
542218,"MULTI PURPOSE GREASE"
523228,"PRESSURE GAUGE 0-4KG/CM2 - 2.6INCH DIAL BOURDON/ BAUMER"
579255,"VETDRUG 169-LOREXANE SPARY-25ml"
579219,"SUPPLY DESIGN, INSTALLATION, TESTING & COMMISSING OF EVAPORATIVE CONDESER CAPACITY :307 TR"
580220,"VETDRUG 155 FERROESULPHATE 1000S"
579274,"VETDRUG 45-MIPHOCOL INJ-450ml"
526243,"WATER METER  4"" WITH BUTTERFLY VALVE & FLANGES"
451217,"ATLAS COPCO EXPANSION VALVE FD450/1600"
192182,"Gasket 0007-1757-600"
6159,"Visitor register"
7734,"ROLLER FOR PAINTER"
610243,"PARCHMENT PAPER 200GM USB PINK 143MM"
524218,"FRP MANHOLE COVER (600X600)MM"
380217,"BERENIL 7% Inj 20 ml-AX75"
9413,"JOHA SALT C SPECIAL"
7730,"PAINTING BRUSH 50MM"
373196,"6ES71366DB000CA0 -F-DQ 4XDC 24V/2A"
600239,"HINDUSTAN ELECTRIC MOTOR OUTDOOR UNIT FAN MOTOR.  1 PH IND. MOTOR. FRAME: B48 ENCL. TE, 0.37KW, 230 V, 50HZ, 2.7A, 940RPM"
622233,"Sealing head anti-rotation"
339187,"PFM 2249104020 BELT HTD 1040-8M-20 ""POGGI"""
482224,"63.5mm SS pipe clamp"
341172,"GOS- GANG OPERATED SWITCH OF BESCOM APPROVED MAKE  OUTDOOR TYPE  3 POLE  WITH INSULATOR AND COMPLETE SET OF HEAVY DUTY OPERATING ROD, 3 PHASE FOR HT YARD OF RATED CURRENT 200 AMPS AND RATED VOLTAGE 11KV"
644265,"CALANDRIA FALLING FILM TYPE"
379180,"SHARE CERTIFICATE TO MPCS WITH PLASTIC COVER FRONT SIDE TRANSPARENT PLASTIC COVER SIZE:21CM x 23 CM.BACKSIDE HMHD SHEET IN BROWN COLOUR SIZE:26CM x 21CM"
655272,"DOPHOS VET  VETDRUG 289"
571231,"TASKY MAIN CABLE SOCKET 2L+P SCHUKO 4029160"
611230,"BOROSIL MEASURING CYLINDER 500ML 3010024"
631246,"NRV for Compressor"
541231,"Sealing ring 42.00x49.00x2.00  ,  Part no:1203174"
627231,"IC DRAIN KIT SERVICE 2230004100"
659272,"CARBIVEG 200"
670294,"START STOP SILO POWDER CONVEYING"
620241,"AMC FOR VERTIV 20KVA UPS S400"
9447,"BAY LEAF"
639243,"EVT014 CONNECTION CABLE"
701293,"CIP RETURN PUMP"
608269,"TARSON VOLUMETRIC FLASK CLASS B-1000 ML"
608259,"TARSON WIDE MOUTH BOTTLE 1000ML WITH CAP"
7348,"HRC FUSES 16 AMPS SIEMENS 3NWTIA16"
704275,"VETAL400-RESBALM STRONG"
579284,"CURADEX INJ-10ml-VETDRUG  120-"
667268,"Samson 2.5""Bare shaft valve"
691279,"Buffer, Part no-518348 01"
686270,"WASHER ISO7089 ART NO:00406909"
665269,"FBF SEEGER RING 008.0040"
574226,"SSG SEEDS"
752310,"A4 PAPER 70GSM"
752308,"Complete Mechanical Seal For KSB Make Pump :Model:MOVITECH VF 25/04-B Size:22mm"
752306,"7309 Bearing"
749287,"SILENCER WITH INSTALLATION"
749290,"WATER FILTER HOSE"
304212,"STUD ELBOW FITTING MALE THREAD BSPP G1/8,  8MM AIR TUBE"
772297,"1/2 FEET COPER(GAS PIPE)"
769303,"MYSORE MUMTY"
705280,"PLASTIC CHAIR"
780291,"2'' FEED WATER PIPE LINE INSULATION AND CLADDING WITH 24 GAUGE ALUMINIUM SHEET"
782300,"INSPECTION OF PRESSURE VESSELS-MYSORE PAK KETTLE"
789294,"COPPER UTENSILS(MUDDE PAATRE)"
648353,"Transport belt L5150-0/+50*B240	1204472"
693266,"1762 MicroLogix 1200 System, 4 Channel, Thermocouple/Mv Module: 1762-IT4, Make: AB"
803295,"TP HOSES 3/4'' OPAQUE M/L MAX 10KGS-YELLOW PIPE"
803304,"M SEAL 25 Grm"
390219,"SILICA-200 100ML"
814295,"20 MM JELLY"
818323,"CHOCO COOKIES 100 GM"
395232,"PEDESTAL FAN."
192228,"Grooved Nut 0013-0107-000"
799295,"EXTERNAL LAB SERVICES FOR TESTING OF COMPRESSED AIR,CARBON DI OXIDE, NITROGEN"
583220,"HIGHLIGHTER PINK"
10487,"HAND PUMP"
838338,"SERVICE CHARGES FOR REPAIR AND SUPPLY OF CBMM VACUUM PUMP MAKE:SIHI STERLING"
8856,"MS CHEQURED  PLATE 8MM"
853339,"MULTIPURPOSE LABEL"
59041,"WATERTEC HEALTH FAUCET-SET"
639261,"ALFA LAVAL UNIQUE DOUBLE SEAT ACTUATOR SERVICE KIT, 38 - 51 mm , PART NO: 6-9611926414"
8660,"S.S.3WAY VALVE SMS 51MM"
816314,"O-RING FOR ACTUATOR-NBR-ORG XM1800000000000000 PART NO.16"
871344,"LDPE FILM - CURD LITE 180GM"
874343,"D LINK RJ 45"
10466,"Rubberized Cuff Garden Hand Gloves"
878336,"Cleaning of Sumps at WTP, NMPC"
881362,"Bosch 1500 W 16.8 J 1890 RPM Electric Demolition Hammer GSH 11 E"
850335,"REPAIR AND SUPPLY OF PCB BOARD FOR METAL DETECTOR (BIZERBA MAKE)"
890379,"RADERMACHERA PLANT (4FT) PLANT WITH 16 POTS"
885390,"GAS MONITOR FOR O2 AND CO2"
888408,"CALIBRATION OF REFRIGERATOR"
888413,"CALIBRATION OF IRON/BRASS CAST WEIGHT"
898384,"Deep Red WT Machine Colourent 1LTR"
901428,"BARCODE STICKER - POLYSTER MATERIAL 5MM*2.5MM"
10485,"DRILL BIT 6MM"
901418,"MILYCEF FORTE"
882356,"40 MM HOT WATER FLOW METER 11/2''FLANGED END"
7008,"IDMC STANDARD CONTROL HEAD"
913419,"SUPPLY OF LABOURS FOR CIVIL WORKS(PLUMBER,PAINTER,GAARE,CARPENTER)"
915425,"TESTING OF RAW MILK"
746287,"LMP CCR -AMC SERVICES  AND STAMPING CERTIFICATE FOR ELECTRONIC WEIGHBRIDGE"
6796,"PHE S-37 END PLATE GASKET"
923458,"Conbextra EP-10"
928467,"SWITCH"
858341,"CYLINDER (FESTO FOR CUTTING)"
919477,"Ghee Packing machine Spare- ,  Bush for Nip roller shaft ,  Part No : M-400492"
957444,"RIO RELAY"
928463,"Alfa laval 540829 07 Gasket"
971486,"53 MM PLASTIC CAP FOR SEALING GLASS JAR"
966477,"SUTURE NEEDLE CURVED"
354452,"TUBERCULINIUM-200  100ML"
984473,"O-RING PART NO.8145 (31.5MM)"
958461,"LOADING ROLLER, PART NO-MH26001361(PU)"
990472,"CONSULTANCY FEES TOWARDS APPLICATION FEE FOR CII AWARD FOR FOOD SAFETY 2024"
744289,"001.02821 Poppet valve"
987487,"PRODUCT SENSOR CDD-11N WITH CABLE FOR S480"
995494,"CNC Machining &supply of Disc Drum for Mozzarella Dicing Machine as per Sample, MOC:316L"
997474,"Civil works at Kanakapura Camp office"
995489,"FLUMAN INJ"
995491,"PANCAL GEL"
995482,"ENTEROVET"
1000470,"Balwaan Pragati BX-52 Brush Cutter 2 Stroke"
991529,"DUODOS pump spare :Cap Air Exhaust, make:Glass Filled Polypropylene, Part No: 165-073-551"
1006475,"SD FINE SODIUM HYDROGEN CARBONATE-500G 40151URK05"
655262,"AMC FOR FATOMATIC MACHINE OF PROMPT  PVT LTD"
881341,"RINGS, PART NO:GB01807A0021"
989502,"MAJOR SERVICE KIT,PART NO : 6-578725 04"
1010507,"COTTON CLOTH CLOUR"
1012493,"BRASS COLLET FOR ALFA LAVAL CONTROL UNIT"
1017516,"10X4 DUMMY PLATE"
1019508,"CBMM LOCAL COMPONENTS"
1019518,"HYDRO FLOW SYSTEM FOR SOFT WATER(2W+1S)"
1006490,"IO Mounting Base, Make: Allen Bradley , Model: CAT 1734-MB SER A"
1021489,"CONTROL DESK AND CABINET"
1023501,"PEA NUT CHIKKI 12 GM"
63050,"CREAM 1 LITER OLD"
1041508,"BUTTER-CONVERSION CHARGES"
1039509,"1""x 1""x  2.6 mm Thick 4 feet height SS 304 weld mesh"
1047519,"Additional Infra RAM – 80 GB to 10.10.239.7"
1032507,"Pneumatic rotary actuators Type-1061, Make -Burkert"
1049504,"Plastic Bathroom Mug (1 Litre)"
667262,"DELL WIRELESS MOUSE"
1053503,"GEA PUMP MECHANICAL SEAL KIT"
1039485,"DIRECT THERMAL SELF ADHESIVE PAPER LABLE"
1060557,"MS ERW NIPPAL SIZE 1/2*12"
1058510,"TRANSPORTATION CHARGES FOR KANAKAPURA DAIRY-TRUCK"
566225,"PRIMARY FLOW WRAP FOR 1 KG DICE/BLEND MOZZARELLA  CHEESE/1KG CHEDDAR CHEESE DICE PACKING MATERIAL  PACKING  MATERILAS"
1070526,"COMPLETE MECHANICAL SEAL FOR ALFA LAVAL PUMP (NEW DESIGN), MODEL:SRU6"
1054504,"VFD ACS580-01-03A4-4 +J425+L523(1.1KW / 1.5HP)"
1076558,"GBM PHOTO FRAME"
10310,"COPPER TUBE SIZE 3/8"
1083529,"Repair/ service of BOSCH Concrete Braker Machine GSH 11E"
95026,"12V, 8AH SMF BATTERY"
1058522,"IV CANNULA NO22"
1057504,"U-ring Rannie JK001520 ,code:41936"
174181,"18H004, PROXIMITY SENSOR SWITCH"
993486,"SD FINE CUPRIC SULPHATE 37849K05"
747293,"Brazing Rods"
10342,"COMPRESSOR OIL 160P"
1109531,"SANDIGE"
1116527,"LABOUR SUPPLY FOR PRODUCTION OF PROBIOTIC MANGO LASSI"
1118527,"PRODUCT GIFT BOX"
1124527,"COLLETS"
803302,"SCREW DRIVER 905"
1129528,"ODK-1800/2200/4109 OPC DRUM"
1136559,"FINO SUPPORTER BRIEF PREMIUM"
1136586,"PNEMATIC OPERATION CYLINDER"
6725,"GASKET"
1137542,"SUPPLY AND INSTALLATION OF GENERAL STEEL DOORS - DOUBLE LEAF"
1138542,"Tab. GEMER P2"
6347,"MONITOR LG 18.5FT"
54115,"DOLO650"
9304,"TOILET CLEANING ACID"
54099,"ETAN-G CREAM"
10153,"SAMPLE BOTTLE (PLASTIC)"
144036,"Flair Pen (Black) , czee click"
63042,"BADAM PET BOTTLE 200 ML"
6276,"BADAM BURFEE 250 GM"
6274,"SKIM MILK POWDER 1 KG"
141075,"Executive Table Privacy Partition Size-5'L*2.5'D*2.5'H Partition 5.5'*4'H"
8447,"LDPE FILM PLAIN BULK BUTTER 33-00 CM"
239173,"ALLEN BRADLEY/ROCKWELL POWERFLEX DRIVE, 3.7KW /5HP"
145087,"2.5sqmm X 2 core Copper flexible cable"
54129,"Albenda Zole"
73031,"TEMPERATURE TRANSMITTER -50 -150C"
9311,"PHENOIL"
235186,"BETAVAC AS2201F-02-08SA FLOW CONTROLLER"
141078,"LKB_ServiceKit_WetEnd_25mm"
141079,"LKB_ServiceKit_WetEnd_38mm"
235286,"BETAVAC LID LOCK ROLLER M5010-1105-01"
8169,"FOOT OPERATED TAP/VALVE"
143032,"SEAL RING SET - NITRILE BLACK (FNAA041) RNAA0411610"
292178,"UNIVERSAL DRY POWDER 4KGS"
375172,"NANDINI GOLD"
365172,"GUESSTED LINER BAG FOR BULK BUTTER 25 KG"
269172,"Pressure Indicator  -0-400 bar capillary 015.0034"
269176,"Bronze Bearing  001.0577"
381172,"AX9 SONATEX 10 X 1"
354336,"ESTRUMATE 20ML"
354382,"KAHALP-131 UNIMYCIN INJ  30ML"
371178,"YELINTRA 8GM"
275175,"COMPUTER WORKING CHAIR WITH BASE ARM"
348172,"LT PANEL BOARD WITH 6 FEEDERS"
385197,"4 SENSOR BSTQ KIT-072"
387219,"SUPPLY AND MAKING OF END TERMINATION SUITABLE OF 3.5C* 400 SQ.MM AR.ALUMINIUM CABLE WITH DC GLAND & COPPER LONG BARREL HEAVY DUTY LUGS"
162175,"SPIRIT BOTTLE 500ml"
322180,"FBF-110 FILTER PART NO-010.0010"
192260,"O-Ring, Rotor HUB, EPDM - U2 134 E70224"
356180,"PP/PET STRAPPING CLIP"
59056,"5KL BMC TANK MANHOLE DOOR GASKET"
385190,"INDIFOSS FT1 MSC  DESCALER REAGENT"
6089,"BACK SUPPORT ROD"
453216,"KAHALP-177 RAKSHAV0041C-T 05 DOSES"
6993,"BEARING BALL 6306 Z Z"
328172,"ENDRESS HAUSER KIT MAIN PCB PROMAG 10 , 85-250VAC 50104751.0000"
387238,"JUMO TECLINE HD PH SENSOR"
398216,"COUPLING ROD BUSH SAP04901 AISI-316L MAKE-ROTOMAC SLNO:SAP04901CI07LR1A100**"
514216,"AMC for TetraPak Cream Seperator, Bactofuse , Ghee clarifier at NMPC ,Kanakapura and Main Dairy"
464216,"TJ600DP-Expert (Dual Head) Coding machine with accessories"
192196,"Gasket 0007-2529-600"
10083,"ELECTRONIC ANALYTICAL BALANCE"
7088,"COUPLING L-100"
9462,"SUNGOLD REFINED OIL"
369186,"O-RING (JT84021) MAKE:SPX"
579266,"VETDRUG 356-FERTISULE-1boli"
346181,"GOLD PEG O-RING, EPDM, BS433 GB-00307"
274172,"SAFETY EMERGENCY PUSHBUTTON ABB/JOKAB INCA 1 Tina"
8735,"BALL VALVE 1/2"
434216,"EXTERNAL CIRCLIP (16MM) 153125"
588219,"LDPE FILM - CURDS 500 GRAM 3.COLOUR"
7148,"HEAT SINK FAN"
308207,"CDC UNION STRAIGHT PUC 06"
413219,"M.S. FLAT 3"" x 10mm THICKNESS"
600220,"JOHNSON PUMP CCR 50-250-SHAFT"
600231,"JOHNSON PUMP KGEN 12-6-SHAFT EN-8"
608247,"Disc for guide bearing. F.002.01.-DKAL768-30"
600243,"SPX ATOMISER SPINDLE WITH BEARING SR.010.10 CF-250   DKAL795-34"
638238,"RAGI CRUNCHY SPICY 180 GM"
609266,"SD FINE SODIUM SULPHATE-500G 20264K05"
590228,"SD FINE ISO PROPYL ALCOHOL BP 2.5 20224BP"
46003,"SS 304 GRADE CONVEYOR CHAIN"
652288,"CLOSTENOL VET INJ  VETAL94"
579277,"MELONEX-Z-4s-VETDRUG 224-"
655276,"PARID (IVERMECTIN) VETDRUG 188"
605233,"WIRE MESH FILTER #336.10.009.50."
605265,"SHAFT SEAL ORINGS KIT #085.28.04"
541238,"Seal DN50  ,  Part no:2242790"
659264,"ART PAPER 100 GSM ART PAPER, SINGLE DAMMI1/4 TH SIZE, MULTICOLOUR(DIGITAL) BOTH SIDE PRINTING"
659283,"THUJA -200"
659275,"HEPAR SULPH-200"
648338,"STAINLESS STEEL (204) SHEET, 8 ' X 4 ' X 16 SWG"
648324,"DSS Imagetech pvt ltd  DSS Micro Tip- 10UL"
653262,"FORBES MARSHALL REPAIR KIT 80PSVAL-PKIT"
631242,"TAB. OXYBUTA"
591219,"BECKHOFF BUS END TERMINAL PART NO - KL9010"
122033,"32A 4-POLE MCB"
685265,"PAST MILK SILO WITH AGITATOR 150KL"
9507,"RAGI FLOUR"
680266,"160 dia idler wheels MOC cast iron"
7378,"PUSH BUTTON SWITCHES"
701290,"CIP PUMP"
655295,"REFILLING OF CANON 925A CATRIDGE"
652290,"HERBO STRONG 10GM -VETAL370"
691274,"O-ring Part No-6-64706 00"
686268,"DRIVE SHAFT ART NO:33148196"
662263,"TEMPSENS RTD’S R-101"
736300,"FREIGHT"
741286,"Gasket For Tank Manhole"
749301,"AMC CHARGES - AJ/NEO 1H sl.no-30280050240170"
691264,"MUFFLER PLATE GASKET"
117081,"KLUBER OIL 4UH1-1500 N SPRAY"
704271,"ECARE SE ORAL-VETDRUG 333-"
757293,"Mexican Grass"
354447,"PLASTIC PHAILS 2 DRAM"
772292,"SS STEAL CUPS"
115026,"GASKET 38 CLAMP   4296621"
610237,"SD FINE POTASSIUM SODIUM TARTRATE-500G 20219URK05"
767301,"HINDWARE SENSOR BRACKET"
639293,"Stripper plate  5/32'' cut,19610"
803311,"PHIROZI APCO RUSTSHIELD 1LTR"
761295,"Weigh bowl gasket - ID 203 X OD 235 X17"
810302,"LYE TANK 4KL"
784290,"FOSROC PATCHROC"
784289,"SENSOR MODULE FOR ON-LINE GAS ANALYZER SERIAL NO-88151071"
783289,"Civil works at Bangalore Dairy"
790295,"GESTNER COPY PRINTER INK CARTRIDGE"
6696,"SHAFT SEALING RING 0004-5566-750 FOR W/F"
774293,"GRAVITY ROLLER CONVEYOR-FLEXIBLE(WITH M.S ELECTROPLATED/POWDER COATED CONSTRUCTION)"
799294,"STANDARD TEST SIEVE BSS 72"
837348,"CENTRIFUGE TUBE 50ML"
832356,"DOOR WHEEL"
708281,"Pump shaft - Grundfos CR45-2 KB-F-A-E-HQQE"
648344,"Flap Valve, Pneumatic valve DN 50"
646369,"Angle seat Valve DN40	1203112"
848341,"SC - SC MEDIA CONVERTOR"
779299,"Acid Dosing Pump-Pilot Spool Retaining O-ring, Part No:04-2650-49-700"
805297,"KIT,WET,0.5''/O/P/TNU KIT COMPONENTS, PART NO:01-9805-55, MAKE:FEC INDIA"
6623,"0007-1944-390 GASKET"
860348,"MOTI CHOOR LADU 200 GM"
642255,"L&T CONTACTOR MNX-18"
763292,"CROMPTON GROVES INDUCTION MOTOR, RPM 1410, 50HZ, V-415, 3PHASE, DUTY -S1, 1HP, FRAME-ND80, 50HZ"
866345,"MILKYWAY BANDAGE, 10x1"
874341,"VIDEO COVERAGE 4k WITH EDIT & PEN DRIVE"
8305,"YELLOW OXIDE"
824322,"Vega conveyor spare part : Sprocket_23-30_SPLIT_FOR_TABLE, Model :P_CHAIN_SP, Part No:Rexnord-NS815"
871354,"S-21 PHE PLATES 0000L WITH GASKET"
884391,"SINGLE CHANNEL TEMPERATURE INDICATOR WITH 2 SENSORS"
891440,"SERVICE OF  60 HP 3 PHASE INDUCTION MOTOR"
897399,"ASPA PAINT BROWN"
897398,"13X5 BRUSH"
880377,"SUPPLY AND INSTALLATION OF UPTO 5-17.5 KWATT;3 PHASE, WHOLE CURRENT BIDIRECTIONAL METER; CLASS OF ACCURACY: 0.5; WARRANTY: 5 YEARS"
886381,"OIL COOLER CORE GASKET"
871356,"UNDER/OVER VOLTAGE RELAY (3 PHASE, 4 WIRE) 415V AC  MODEL :VCF D2"
835345,"L&T make ball valve repair service kit for L1FF1C - DN 50 WCB 150"
901405,"1 1/2 X 17 WIRE HEADLESS NAILS"
868342,"MS Tube 40x40 2 mm"
914396,"VAPOUR SEPARATOR(5 NOS)"
915381,"3WT SPRING CHARGING HANDLE ASSLY"
492216,"Electronic Voltage Stabilizer"
919532,"(558350248-00) DRAIN HOSE"
919521,"INDIA UNBOUND BOOK"
919537,"CHOCO LICIOUS 14 GMS"
911392,"REVIT 0026-1263-550"
919473,"Butterfly Valve 2.5"""
906389,"BIENNIAL REFILLING OF FIRE EXTINGUISHERS WATER CO2 9 KGS"
906397,"BIENNIAL REFILLING OF  FIRE EXTINGUISHERS ABC POWDER 2KGS"
887395,"SS 304 BOLT (ALLEN CSK 6X15)"
952446,"PORTABLE BUTANE CAN"
935446,"REPAIR OF TRIBLENDER HOUSING WITH OIL SEAL SEATING FLANGE"
909392,"PHILIPS LED ELECTRONIC DRIVER MODEL X100C070V143FNY1CO"
969460,"11Kv 3*400 Sq.mm XLPE ROUND ARMORED UG CABLE(0.5 KM*2runs)"
964460,"EXOHEAL 75ml"
8618,"BOPP TAPES (JUMBO)"
983453,"PSM-550-B4 PRESSURE SWITCH"
989514,"RMU(3 WAY) 2 OD 1VL,350 MVA 30AMPS"
991508,"SLUDGE COLLECTION TANK 100L"
991523,"STEAM OPERATED PRESSURE POWERED PUMP FOR CONDENSATE"
992518,"HARDWARE(PKT) 1X1 L 300 NOS"
1003470,"ELECTRIC MOTOR LHP MAKE 0.75 HP"
987503,"INGERSOLL RAND CCN -30164255-PLUNGER UNLOADER 8X7"
987515,"INGERSOLL RAND CCN -37025517-HOLDER GUIDE  8 X 7"
1006474,"SD FINE CHEM. LTD PETROLEUM ETHER 40-600 C AR (PETROLEUM SPIRIT 40-60 0 C)"
1006472,"BOROSIL REAGENT BOTTLE-AMBER 250ML 1509021"
999479,"TOP WEB LOCKING NUT FOR 10 GMS PACKING MACHINE"
1009493,"UGD CONNECTION CHARGES"
1010489,"GI BALL VALVE 2"" HAVY"
998476,"ASi Gate Way, Make:Pepperl & Fuchs, Spec:VBG-EP1-KE5-DMD,Part No:322553"
1017507,"(552270010-00)CRPH SELF TAPPING SCREW-STEEL-4.8X40"
1020510,"Tree cutting charges"
1024482,"Processed Cheese Block Machine Rollers Cracks Welding  Rethreading with Rubber"
7534,"CABLE TRENCH"
868335,"DOUBLE CHAMBER VACCUM SEALING MACHINE HEAVY DUTY SS BODY"
9271,"WATER HARDNESS TESTING KIT"
1025484,"DESIGN,SUPPLY,INSTALLATION,TESTING AND COMMISSIONING OF  10 KW SOLAR GRID SYSTEM INCLUDING SOLAR PANELS,MODULES AND OTHER ACCESSORIES FOR SOLAR POWER AT KANAKAPURA CAMP OFFICE."
1042518,"BUTTON FILE"
6362,"THERMAL PAPER ROLLS2  BILLING MACHINE"
1034509,"4 "" FAN"
1049516,"LOGITECH H340 USB HEADSET"
1058514,"UV Release 415V AC for omega ACB Make- L and T"
1058517,"SUMSUNG A06 5G 4GB AND 64 GB"
675268,"ASIAN INTERIOR PREMIUM EMULSION"
8400,"CONTROL PANEL"
394230,"24"" CC TV MONITOR"
1087527,"SILO MANWAY GASKET-450MM*42MM*16MM"
1052522,"Segment insert, Part No: 33194899"
1082533,"Tab. GEMER DS 3mg"
1093530,"20W LEDTUBE LIGHT 4FT 6500K PHILIPS"
993476,"SD FINEAMMONIUM CHLORIDE EXTRA PURE"
753316,"NANDINI ACRYLIC LOGO WITH LED  & POWER SUPPLY"
1115531,"REPAIR OF PD5501 BATTERY"
1109538,"TATA Motors 4x2 high Side Deck Body Truck - TATA 1416 LPT DCR49 HSD BS-6)"
1117528,"EPSON L6370 AIO INKTANK PRINTER"
1115527,"SOLENOID VALVE VMPA1-M1H-M-PI ; MATERIAL NUMBER:533342"
1136572,"SIEMENS MM 440 AC DRIVE (2.20KW)"
1136576,"FOUR CAVITY-500GM"
1141527,"COOKING KETTLE STEAM OPERATED INCLUDING WITH AGITATOR FOR MILK MYSORE PAK"
52022,"KLUBER OIL 4UH 1-220N"
54092,"2½”  TRI CLAMP GASKETS"
31010,"PLASTIC CHAIR WITH HAND(BASIC)"
8964,"PORTA SCC (PORTACHECK INC - USA)"
54181,"ONE TOUCHGLUCOMETER STRIPS"
59061,"GOOD LIFE CHOCOLATE 11 GM"
6018,"GUM BOTTLE"
9252,"SULPHURIC ACID -   LR"
6285,"BADAM POWER   200 GM"
7652,"INDUSTRIAL EXHAUST FAN"
84031,"ARTERY FORCEPS MEDIUM"
234181,"DIMA BLUE SILICON SEAL 20x20 RQS020B"
234183,"DIMA LUBRORING LRC 6162 920888"
235199,"DIMA V-RING SEAL V85S BV85S"
235194,"BETAVAC VZC7L2C1-C313A COIL"
235292,"BETAVAC S207 BUSH"
198175,"X-ring Special 6-9612-56-9601"
143034,"BOOT SEAL RETAINER - STAINLESS STEEL AISI 316 (IS:2553)(FNAA041) RNAA0342810"
208177,"WAFER TYPE NRV SINGLE PLATE DN100 (4"")"
199188,"USSV_Actuator_NC_51mm 9613185307"
8176,"WATER METER  1/2"
366177,"ASSORTED SWEET 1000 GM"
84048,"OMRON DIGITAL BP OPERATORS "
150175,"PVC Solvent 250ML TIN"
378196,"Supply of Electrical Equipment"
145081,"230V AC Indicator Lamp complete set  (Yellow Colour)"
381173,"AX1 SONATEX 500GM"
295183,"ELECSTER LOCK RING J 32 SP6300"
385208,"(INACTIVE ITEM) 5 LAYER UHT FLEXI FILM"
358176,"MILK ANALYSER WITH STIRRER"
304267,"1SQMM FLEXIBLE COPPER WIRE (RED, YELLOW, BLUE, GREEN) END SEAL ISI MARK SHOULD BE MARKED FOR EVERY MTR"
398217,"A 4 SIZE XEROX PAPER YELLOWCOLOUR"
395220,"12""   SS PIPE"
10371,"INSULATION TAPE"
477216,"Design, Supply, Installation, Testing &  Commissioning of Fully Automatic Twin Head Mechanical Type Pouch Filing machine with Eye Mark Photo Sensors and Allied Equipment’s on Turn-key Basis at Bangalore Dairy (Main Dairy)"
211176,"COPPER TUBE TERMINALS LONG BARREL 70 SQ MM"
132045,"UNDER VOLTAGE RELEASE 240, 415V AC FOR U-POWER BREAKER"
342180,"BAUMER STEAM PRESSURE GAUGE 0-10KG/CM2  DAIL SIZE: 4’’/100MM"
485217,"Packing & Forwarding Charges"
9374,"COB WEB BRUSH"
9319,"ODONIL"
408219,"ZT- 160 VSD - 850 CFM Air Compressor (AMC)"
354343,"ISDE INJ 30ML"
434250,"PVC top green and friction free bottom with cleats, (W-600 mm x T-3 mm x  L-12750 mm)"
204187,"63 AMPS DN0-100-D L&T"
359186,"PVC RIGID FILM"
404220,"LEGRIS 10MM TO 8 MM UNEQUAL (REDUCER) STRAIGHT CONNECTOR"
154172,"Commercial Aluminium  Idli Steamer Box ,Capacity- 60 idlis"
10128,"DIGITAL TEMPERATURE INDICATOR PT-100, RANGE -50 to + 150 DEG"
476225,"Tab pan 40 Pack of 10 tab"
462218,"Roller Pin for Seamer"
462223,"PHOTO SENSOR M18"
488217,"ARO Dosing PumpPart No670144-A"
439217,"ACID PROOF TILES JHONSON ENDURA  2FEETX2FEET  20MM THICK TERACOAT"
9444,"PEPPER"
8494,"(INACTIVE ITEM) LDPE FILM - CURDS 200 GRAM-3 COLOUR"
508216,"ROTEX/NELES ACTUATORS WITH VALVE ECF80E"
482233,"6mm poly  amide air tube"
590252,"EMPTY CYLINDER FOR REFILLING OF  CARBON-DI-OXIDE GAS (CAPACITY: APPROX. 31 KG PER CYLINDER)"
9454,"GASGAS(POPPY SEEDS)"
9438,"SABAKKI"
9309,"CAUSTIC SODA LYE (LIQUID)"
434220,"OIL SEAL 152752"
434226,"Grub Screw M10 X 45980826"
600242,"SPX ATOMISER HOLDER FOR LIQUID DISTRIBUTOR VH.002.03 CF-250   DKA512402107"
9640,"AXIAL FAN MOTAR"
526222,"PROTECTOR-SURGE-3 PHASE + NEUTRAL + AUX CONTACT, part no-9701003144"
526223,"BALL BEARING FOR ROLLER , Part no-8812001010"
600224,"JOHNSON PUMP KGEN 12-5-OIL SEAL"
608253,"O-ring.Liq. distri.Ø53,57x3,53.VH.004.02-DKAL673-35"
622230,"Foil magazine plate"
339182,"PFM 0602520002 SPRING B 20-032 ISO 10243 SPECIAL SPR"
340173,"2501062207 HEATER.6,35X220 115V. 500W. C"
340177,"2502201002 THERMOCOUPLE DIA. 2X100 SILIC"
339190,"PFM 2506242401 CONNECTOR CERAMIC BIPOLAR CRI"
609271,"SD FINE ETHYLENEDIAMINE TETRA ACETIC ACID DI SODIUM SALT-500G 54907K05"
644266,"SS MANUAL VALVES ,MANUAL UTILITY-VALVES"
652292,"COFSPEL VETAL443"
579241,"CYANOPHOS VET-100ml-VETDRUG 40-"
571221,"TASKY FLEXIBLE HOSE 4076330"
617267,"SPX U-RING 60*75*10"
363174,"BARRIER FILM FOR PEDS/MYSOREPAK 250GM"
627230,"ZR/ZT 110-145 8000 H MAINT KIT 2906074100			"
639278,"Gear Teeth Bronze,18026"
613250,"HI-MEDIA SCREW TUBES,ROUND BOTTOM DIMENSION (16*100MM) CG252"
613234,"HI-MEDIA VOILET RED BILE AGAR-500G. M 049S"
